date,upwind_station_count,upwind_selected_station_codes,upwind_mean_lag_days,upwind_total_weight
2022-06-10,9,A002|A014|A015|A022|A025|A027|A028|A029|A046,1.7777777777777777,2.0371122876837893
2022-06-11,12,A012|A033|A034|A036|A056|A507|A523|A528|A546|A553|A562|A571,1.25,4.810900692458125
2022-06-12,12,A012|A033|A034|A036|A056|A507|A523|A528|A546|A553|A562|A571,1.8333333333333333,3.3303128282775774
2022-06-13,12,A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.3333333333333333,4.0745608428318265
2022-06-14,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.2222222222222223,3.7803463980158343
2022-06-15,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.2222222222222223,3.8070171343911614
2022-06-16,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.2222222222222223,3.7343901219283424
2022-06-17,7,A047|A542|A544|A545|A547|A548|A559,1.7142857142857142,1.7898523191617455
2022-06-18,13,A002|A003|A012|A025|A027|A029|A033|A034|A035|A037|A046|A507|A512,1.6923076923076923,3.4970726310802087
2022-06-19,8,A047|A528|A542|A545|A547|A553|A559|A571,1.375,3.1252665735428873
2022-06-20,5,A544|A545|A547|A548|A559,1.4,2.088352911568954
2022-06-21,7,A047|A542|A544|A545|A547|A548|A559,0.8571428571428571,3.8107405096397904
2022-06-22,6,A045|A544|A545|A547|A548|A559,1.1666666666666667,2.522468307512622
2022-06-23,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,3.3684942800127966
2022-06-24,7,A047|A542|A544|A545|A547|A548|A559,1.2857142857142858,2.682728290578284
2022-06-25,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.2222222222222223,3.6838247970062072
2022-06-26,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.5555555555555556,2.7006247769700096
2022-06-27,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.346858170936553
2022-06-28,5,A045|A544|A547|A548|A559,1.0,2.2665502810438807
2022-06-29,8,A047|A528|A542|A545|A547|A553|A559|A571,2.0,1.9006676677526673
2022-06-30,12,A036|A047|A056|A523|A528|A542|A545|A546|A547|A553|A562|A571,1.9166666666666667,2.9096760804947044
2022-07-01,6,A045|A544|A545|A547|A548|A559,1.3333333333333333,2.371193348186163
2022-07-02,6,A045|A544|A545|A547|A548|A559,1.1666666666666667,2.7128088697015316
2022-07-03,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,0.8888888888888888,4.555799681560249
2022-07-04,7,A047|A542|A544|A545|A547|A548|A559,0.5714285714285714,4.52068880322583
2022-07-05,5,A544|A545|A547|A548|A559,1.4,2.1286458103592545
2022-07-06,6,A017|A045|A544|A547|A548|A559,1.0,2.6380703887553847
2022-07-07,6,A045|A544|A545|A547|A548|A559,1.3333333333333333,2.042789871534869
2022-07-08,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,3.3391581524897074
2022-07-09,8,A047|A528|A542|A544|A545|A547|A548|A559,0.875,4.025159715792585
2022-07-10,5,A544|A545|A547|A548|A559,1.0,2.6239319108501826
2022-07-11,6,A017|A045|A544|A547|A548|A559,1.0,2.9049174433194214
2022-07-12,6,A017|A045|A544|A547|A548|A559,1.6666666666666667,1.6375556870607144
2022-07-13,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,3.223688578239249
2022-07-14,6,A045|A544|A545|A547|A548|A559,1.1666666666666667,2.8831812566648716
2022-07-15,7,A047|A542|A544|A545|A547|A548|A559,1.2857142857142858,2.528825401611799
2022-07-16,5,A544|A545|A547|A548|A559,1.8,1.4907614832108318
2022-07-17,9,A047|A528|A542|A544|A545|A547|A553|A559|A571,1.4444444444444444,3.0803378825767407
2022-07-18,7,A047|A542|A544|A545|A547|A548|A559,0.7142857142857143,4.302899266871371
2022-07-19,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,0.8888888888888888,4.654529137936956
2022-07-20,8,A047|A528|A542|A545|A547|A553|A562|A571,1.125,3.7082162928581606
2022-07-21,8,A047|A528|A542|A544|A545|A547|A548|A559,1.25,3.7462102195677067
2022-07-22,8,A047|A528|A542|A544|A545|A547|A548|A559,1.25,3.4789708635502707
2022-07-23,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,3.028762897960987
2022-07-24,5,A544|A545|A547|A548|A559,1.4,2.0124346894245906
2022-07-25,8,A047|A528|A542|A544|A545|A547|A548|A559,1.25,3.313536243572746
2022-07-26,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.456562144422704
2022-07-27,7,A047|A542|A544|A545|A547|A548|A559,1.0,3.4896733261047705
2022-07-28,6,A045|A544|A545|A547|A548|A559,1.3333333333333333,2.1179050281339027
2022-07-29,5,A005|A015|A022|A042|A054,1.6,1.4602187893544947
2022-07-30,4,A014|A015|A022|A042,1.0,1.4799061745910005
2022-07-31,8,A047|A528|A542|A545|A547|A553|A559|A571,1.5,2.545080451259971
2022-08-01,6,A017|A045|A544|A547|A548|A559,1.5,2.1067609017433995
2022-08-02,5,A544|A545|A547|A548|A559,1.4,1.9707734359390885
2022-08-03,5,A544|A545|A547|A548|A559,1.4,2.1574306629950284
2022-08-04,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,2.9928698755496566
2022-08-05,7,A047|A542|A544|A545|A547|A548|A559,1.7142857142857142,1.6013334112037252
2022-08-06,9,A047|A528|A542|A544|A545|A547|A553|A559|A571,1.7777777777777777,2.572214464491441
2022-08-07,6,A017|A045|A544|A547|A548|A559,1.6666666666666667,1.865457322685063
2022-08-08,4,A005|A010|A024|A054,2.0,0.9877497678983751
2022-08-09,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,3.4010475182244546
2022-08-10,8,A002|A014|A025|A027|A028|A029|A037|A046,1.125,3.9656571449100104
2022-08-11,14,A012|A033|A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.0714285714285714,6.274059290088064
2022-08-12,8,A047|A528|A542|A544|A545|A547|A548|A559,1.375,2.7740253427228896
2022-08-13,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.2222222222222223,3.6291136541492994
2022-08-14,5,A544|A545|A547|A548|A559,1.2,2.29117008487294
2022-08-15,6,A045|A544|A545|A547|A548|A559,1.1666666666666667,2.825144135918548
2022-08-16,5,A017|A045|A544|A548|A559,1.6,1.574797043818409
2022-08-17,4,A017|A024|A032|A045,1.0,1.8015533721177714
2022-08-18,5,A010|A017|A024|A032|A045,1.2,1.824542928057012
2022-08-19,12,A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.25,4.973141666748564
2022-08-20,8,A047|A528|A542|A545|A547|A553|A562|A571,0.75,5.063597123514546
2022-08-21,6,A045|A544|A545|A547|A548|A559,0.6666666666666666,4.277300195425787
2022-08-22,7,A047|A542|A544|A545|A547|A548|A559,0.5714285714285714,4.65441279248095
2022-08-23,5,A544|A545|A547|A548|A559,1.0,2.439982566870735
2022-08-24,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.2222222222222223,3.634431426004835
2022-08-25,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.1111111111111112,4.269367186081052
2022-08-26,8,A047|A528|A542|A545|A547|A553|A559|A571,1.25,3.5643217023830474
2022-08-27,5,A544|A545|A547|A548|A559,1.0,2.383538808557546
2022-08-28,8,A047|A528|A542|A545|A547|A553|A559|A571,1.25,3.216176130469187
2022-08-29,8,A047|A528|A542|A545|A547|A553|A562|A571,1.25,3.462275913765388
2022-08-30,5,A544|A545|A547|A548|A559,1.0,2.416704186458185
2022-08-31,7,A047|A542|A544|A545|A547|A548|A559,0.5714285714285714,4.777638666515368
2022-09-01,7,A047|A542|A544|A545|A547|A548|A559,0.5714285714285714,4.6594174342407655
2022-09-02,6,A045|A544|A545|A547|A548|A559,1.1666666666666667,2.9671771400699973
2022-09-03,7,A047|A542|A544|A545|A547|A548|A559,1.2857142857142858,2.649904325372593
2022-09-04,6,A045|A544|A545|A547|A548|A559,1.3333333333333333,2.4150293603263515
2022-09-05,6,A045|A544|A545|A547|A548|A559,1.0,3.0663826756919272
2022-09-06,6,A045|A544|A545|A547|A548|A559,0.6666666666666666,4.114977641934251
2022-09-07,6,A017|A045|A544|A547|A548|A559,0.8333333333333334,3.758041428426219
2022-09-08,5,A045|A544|A547|A548|A559,1.0,2.259127761405105
2022-09-09,8,A047|A528|A542|A544|A545|A547|A548|A559,1.25,3.2261942146126343
2022-09-10,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,3.2054719492180643
2022-09-11,5,A045|A544|A547|A548|A559,1.2,2.117282772434778
2022-09-12,6,A017|A032|A045|A544|A548|A559,1.0,2.563159365159854
2022-09-13,5,A017|A032|A045|A544|A548,1.0,2.108204035500856
2022-09-14,5,A005|A010|A024|A032|A054,1.8,1.4862273175551985
2022-09-15,13,A002|A003|A012|A025|A027|A029|A033|A034|A035|A037|A046|A507|A512,1.1538461538461537,5.497740448639044
2022-09-16,14,A012|A033|A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.2142857142857142,5.325280703759709
2022-09-17,12,A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.1666666666666667,5.694804493353503
2022-09-18,6,A045|A544|A545|A547|A548|A559,1.1666666666666667,2.831889859405584
2022-09-19,6,A005|A010|A015|A022|A042|A054,1.6666666666666667,1.6176126398935697
2022-09-20,5,A005|A015|A022|A042|A054,1.6,1.4560689359881906
2022-09-21,4,A010|A017|A024|A032,1.75,1.22394596768507
2022-09-22,4,A005|A010|A024|A054,1.25,1.7334327260667557
2022-09-23,5,A014|A015|A022|A028|A042,1.6,1.4972750964652768
2022-09-24,12,A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.3333333333333333,4.3524166617194995
2022-09-25,6,A017|A032|A045|A544|A548|A559,1.0,2.9145554835587646
2022-09-26,4,A017|A024|A032|A045,0.75,1.990765247426008
2022-09-27,4,A010|A017|A024|A032,2.0,1.0335715415348312
2022-09-28,6,A045|A544|A545|A547|A548|A559,1.5,2.021664741353301
2022-09-29,12,A036|A047|A056|A523|A528|A542|A545|A546|A547|A553|A562|A571,1.3333333333333333,4.519030537821897
2022-09-30,9,A047|A528|A542|A544|A545|A547|A553|A559|A571,1.2222222222222223,4.214357749349946
2022-10-01,8,A047|A528|A542|A545|A547|A553|A562|A571,0.875,4.179874668103647
2022-10-02,11,A003|A012|A029|A033|A034|A035|A036|A037|A507|A512|A523,1.6363636363636365,3.4034704346494973
2022-10-03,5,A017|A045|A544|A548|A559,1.4,1.8190863457816742
2022-10-04,5,A005|A010|A024|A032|A054,2.2,1.1715481589219787
2022-10-05,5,A544|A545|A547|A548|A559,1.4,1.9799627194406901
2022-10-06,6,A017|A024|A032|A045|A544|A548,0.8333333333333334,2.966856010517938
2022-10-07,5,A014|A015|A022|A028|A042,1.0,2.692518171201362
2022-10-08,5,A005|A010|A024|A032|A054,1.8,1.4678429079269417
2022-10-09,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.2222222222222223,4.211227426873609
2022-10-10,7,A047|A542|A544|A545|A547|A548|A559,1.0,3.542182331812813
2022-10-11,5,A017|A045|A544|A548|A559,0.8,3.1201197479931455
2022-10-12,6,A045|A544|A545|A547|A548|A559,0.8333333333333334,3.187168821760204
2022-10-13,6,A045|A544|A545|A547|A548|A559,0.8333333333333334,3.4838603098921292
2022-10-14,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.2222222222222223,4.063094964028318
2022-10-15,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,0.6666666666666666,5.526444722584492
2022-10-16,7,A047|A542|A544|A545|A547|A548|A559,0.8571428571428571,3.7429646779977475
2022-10-17,7,A047|A542|A544|A545|A547|A548|A559,0.8571428571428571,3.792969607703447
2022-10-18,5,A544|A545|A547|A548|A559,1.4,2.095602235013705
2022-10-19,6,A017|A045|A544|A547|A548|A559,1.0,2.6137680741407125
2022-10-20,4,A017|A024|A032|A045,1.0,1.7974780082176545
2022-10-21,6,A005|A010|A015|A022|A042|A054,1.3333333333333333,2.2954015486755566
2022-10-22,9,A047|A056|A528|A542|A545|A547|A553|A562|A571,1.7777777777777777,2.525470671270635
2022-10-23,8,A047|A528|A542|A545|A547|A553|A562|A571,1.375,3.1449034588091194
2022-10-24,6,A017|A032|A045|A544|A548|A559,1.5,2.000816714139885
2022-10-25,6,A017|A045|A544|A547|A548|A559,1.1666666666666667,2.4425602095429233
2022-10-26,5,A005|A010|A024|A032|A054,1.8,1.5125816286022533
2022-10-27,5,A010|A017|A024|A032|A045,1.2,1.9018833520785576
2022-10-28,6,A017|A045|A544|A547|A548|A559,1.0,2.625890599361765
2022-10-29,7,A002|A014|A025|A027|A028|A029|A046,1.1428571428571428,2.9621579871693573
2022-10-30,6,A005|A010|A015|A022|A042|A054,1.3333333333333333,2.2489181712133504
2022-10-31,5,A005|A015|A022|A042|A054,1.4,1.6161712590007717
2022-11-01,13,A002|A003|A012|A025|A027|A029|A033|A034|A035|A037|A046|A507|A512,1.6153846153846154,3.83768117819117
2022-11-02,12,A003|A012|A033|A034|A035|A036|A037|A056|A507|A512|A523|A546,1.0833333333333333,5.7167206203186725
2022-11-03,12,A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,0.75,6.6528918167030024
2022-11-04,8,A047|A528|A542|A545|A547|A553|A559|A571,0.75,4.858953981639243
2022-11-05,5,A544|A545|A547|A548|A559,1.6,1.6542486397812532
2022-11-06,5,A017|A045|A544|A548|A559,1.0,2.162386559069123
2022-11-07,4,A010|A017|A024|A032,1.5,1.4880484576956854
2022-11-08,4,A017|A024|A032|A045,0.75,1.922021057453827
2022-11-09,5,A005|A010|A024|A032|A054,1.8,1.3977017560710152
2022-11-10,5,A005|A010|A024|A032|A054,1.8,1.5429206847147987
2022-11-11,5,A010|A017|A024|A032|A045,1.2,1.91655952006431
2022-11-12,4,A005|A010|A024|A054,2.25,0.9219865225011693
2022-11-13,4,A010|A017|A024|A032,1.5,1.2852322622939878
2022-11-14,5,A005|A015|A022|A042|A054,1.4,1.565475208269697
2022-11-15,4,A005|A010|A024|A054,1.75,1.1133175839619034
2022-11-16,4,A010|A017|A024|A032,1.75,1.0972850535383079
2022-11-17,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.5555555555555556,2.787643143511976
2022-11-18,5,A017|A045|A544|A548|A559,1.0,2.422149521327392
2022-11-19,5,A010|A017|A024|A032|A045,1.0,2.2565704439639176
2022-11-20,5,A005|A010|A024|A032|A054,1.8,1.6811375864955507
2022-11-21,6,A017|A032|A045|A544|A548|A559,1.1666666666666667,2.134813207782284
2022-11-22,4,A010|A017|A024|A032,1.75,1.2459645059160376
2022-11-23,5,A005|A010|A024|A032|A054,2.0,1.209616979543976
2022-11-24,5,A005|A010|A024|A032|A054,1.8,1.5026562055342232
2022-11-25,5,A005|A010|A024|A032|A054,1.8,1.6542839389714485
2022-11-26,4,A005|A010|A042|A054,1.5,1.2335144249166634
2022-11-27,5,A005|A015|A022|A042|A054,1.2,2.1939589412625002
2022-11-28,4,A005|A010|A042|A054,1.5,1.3826765061521813
2022-11-29,4,A005|A010|A042|A054,1.25,1.7438849549127478
2022-11-30,5,A005|A015|A022|A042|A054,1.0,2.509915038476432
2022-12-01,6,A005|A010|A015|A022|A042|A054,1.3333333333333333,2.117632223110484
2022-12-02,5,A017|A045|A544|A548|A559,1.6,1.6710547325603113
2022-12-03,5,A017|A045|A544|A548|A559,1.0,2.228855730387595
2022-12-04,4,A010|A017|A024|A032,1.25,1.540590232528823
2022-12-05,5,A017|A045|A544|A548|A559,1.0,2.4876430784680825
2022-12-06,5,A010|A017|A024|A032|A045,1.6,1.3639985708912534
2022-12-07,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.8888888888888888,2.2912628341743995
2022-12-08,9,A002|A014|A015|A022|A025|A027|A028|A042|A046,1.5555555555555556,2.3554558120790547
2022-12-09,5,A005|A010|A024|A032|A054,1.8,1.6811955995373828
2022-12-10,5,A005|A015|A022|A042|A054,0.8,2.9150539387086987
2022-12-11,5,A005|A015|A022|A042|A054,1.2,1.980096402721986
2022-12-12,5,A014|A015|A022|A028|A042,1.0,2.3179241555239334
2022-12-13,5,A005|A015|A022|A042|A054,1.0,2.648976788879145
2022-12-14,5,A014|A015|A022|A028|A042,1.2,1.901161205224901
2022-12-15,5,A005|A015|A022|A042|A054,1.2,2.276534333483259
2022-12-16,5,A005|A015|A022|A042|A054,1.2,2.092952496206003
2022-12-17,5,A005|A015|A022|A042|A054,1.0,2.720476644901095
2022-12-18,6,A005|A010|A015|A022|A042|A054,1.3333333333333333,2.232154198923539
2022-12-19,5,A005|A015|A022|A042|A054,1.0,2.5525489424740213
2022-12-20,6,A005|A010|A015|A022|A042|A054,0.6666666666666666,3.7054876255983475
2022-12-21,5,A005|A015|A022|A042|A054,1.0,2.743774442736075
2022-12-22,6,A005|A014|A015|A022|A042|A054,1.1666666666666667,2.1735327993285214
2022-12-23,5,A005|A015|A022|A042|A054,1.4,1.521803898026678
2022-12-24,5,A045|A544|A547|A548|A559,1.2,2.220197592646985
2022-12-25,5,A045|A544|A547|A548|A559,1.2,2.0849171761556673
2022-12-26,4,A010|A017|A024|A032,1.0,1.933579484346916
2022-12-27,5,A005|A010|A024|A032|A054,1.2,2.2502882112261897
2022-12-28,4,A010|A017|A024|A032,1.5,1.4660540550641161
2022-12-29,5,A005|A010|A024|A032|A054,1.4,1.8060173492419638
2022-12-30,5,A010|A017|A024|A032|A045,1.4,1.543851010552672
2022-12-31,5,A544|A545|A547|A548|A559,2.2,0.9819103394214491
2023-01-01,7,A047|A542|A544|A545|A547|A548|A559,1.2857142857142858,2.533569170280845
2023-01-02,5,A010|A017|A024|A032|A045,1.0,2.3786140994174296
2023-01-03,5,A014|A015|A022|A028|A042,1.2,1.693279415534985
2023-01-04,4,A005|A010|A042|A054,1.25,1.6810743733068172
2023-01-05,5,A005|A015|A022|A042|A054,1.0,2.452941967570775
2023-01-06,4,A005|A010|A042|A054,0.75,2.0818152026867383
2023-01-07,5,A005|A010|A024|A042|A054,1.4,1.9496827731857902
2023-01-08,6,A005|A010|A015|A022|A042|A054,1.1666666666666667,2.6848483151276192
2023-01-09,4,A010|A017|A024|A032,1.5,1.4264487908216221
2023-01-10,4,A005|A010|A024|A054,1.75,1.1246412645924948
2023-01-11,8,A002|A014|A025|A027|A028|A029|A037|A046,1.75,2.0988788825009554
2023-01-12,5,A005|A015|A022|A042|A054,1.6,1.439184563618367
2023-01-13,4,A005|A010|A024|A054,2.25,0.7585867742023388
2023-01-14,5,A017|A045|A544|A548|A559,1.6,1.2253231187702929
2023-01-15,9,A047|A528|A542|A544|A545|A547|A553|A559|A571,1.6666666666666667,2.645471548380762
2023-01-16,8,A047|A528|A542|A545|A547|A553|A559|A571,1.5,2.7432284686387054
2023-01-17,6,A045|A544|A545|A547|A548|A559,1.1666666666666667,2.743708632775534
2023-01-18,6,A045|A544|A545|A547|A548|A559,1.3333333333333333,2.08759433149657
2023-01-19,5,A005|A015|A022|A042|A054,1.4,1.5595237504566941
2023-01-20,5,A005|A010|A024|A032|A054,2.2,1.0291497764197524
2023-01-21,5,A005|A015|A022|A042|A054,1.0,2.320764236625962
2023-01-22,5,A005|A015|A022|A042|A054,1.0,2.662455266861902
2023-01-23,5,A005|A015|A022|A042|A054,1.0,2.6202300569696515
2023-01-24,5,A005|A015|A022|A042|A054,1.0,2.6804816989803384
2023-01-25,4,A014|A015|A022|A042,0.75,1.7311418006110593
2023-01-26,5,A005|A010|A024|A032|A054,1.8,1.4339981222895797
2023-01-27,5,A005|A010|A024|A032|A054,1.4,1.7852825497012619
2023-01-28,7,A047|A542|A544|A545|A547|A548|A559,1.7142857142857142,2.1049602544438595
2023-01-29,12,A012|A033|A034|A036|A056|A507|A523|A528|A546|A553|A562|A571,1.9166666666666667,3.13182105405222
2023-01-30,6,A045|A544|A545|A547|A548|A559,1.6666666666666667,1.8153212072411833
2023-01-31,5,A544|A545|A547|A548|A559,1.6,1.5984564414480897
2023-02-01,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,2.9088793716022256
2023-02-02,5,A017|A045|A544|A548|A559,1.0,1.9427228749999834
2023-02-03,5,A005|A010|A024|A032|A054,1.8,1.3602012912604098
2023-02-04,5,A014|A015|A022|A028|A042,1.2,1.7865756607956829
2023-02-05,5,A005|A015|A022|A042|A054,1.6,1.3905971833103248
2023-02-06,13,A003|A012|A033|A034|A035|A036|A037|A056|A507|A512|A523|A546|A562,1.9230769230769231,3.4242553670034326
2023-02-07,9,A047|A528|A542|A544|A545|A547|A553|A559|A571,1.6666666666666667,2.6092396344626536
2023-02-08,6,A045|A544|A545|A547|A548|A559,1.6666666666666667,1.7906251397310071
2023-02-09,5,A005|A015|A022|A042|A054,1.6,1.435189668885568
2023-02-10,5,A045|A544|A547|A548|A559,1.2,1.9606117786939747
2023-02-11,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.7777777777777777,2.598606016106495
2023-02-12,5,A017|A045|A544|A548|A559,1.0,2.1271444196996803
2023-02-13,7,A047|A542|A544|A545|A547|A548|A559,1.4285714285714286,2.356785909578469
2023-02-14,5,A544|A545|A547|A548|A559,1.6,1.5985613023106946
2023-02-15,5,A010|A017|A024|A032|A045,1.2,1.9224478126345204
2023-02-16,5,A005|A015|A022|A042|A054,1.2,1.899569306043292
2023-02-17,10,A002|A003|A014|A025|A027|A028|A029|A037|A046|A512,1.9,2.7325844430343973
2023-02-18,5,A017|A032|A045|A544|A548,1.4,1.773758636288378
2023-02-19,5,A544|A545|A547|A548|A559,1.4,2.139197443732503
2023-02-20,5,A045|A544|A547|A548|A559,1.2,2.1020076794574747
2023-02-21,6,A045|A544|A545|A547|A548|A559,1.6666666666666667,1.8296249882056757
2023-02-22,8,A047|A528|A542|A545|A547|A553|A559|A571,1.75,2.300214941852146
2023-02-23,11,A036|A047|A056|A523|A528|A542|A545|A546|A553|A562|A571,1.2727272727272727,3.677464258015839
2023-02-24,11,A036|A047|A056|A523|A528|A542|A545|A546|A553|A562|A571,1.9090909090909092,2.9909754437730665
2023-02-25,5,A017|A045|A544|A548|A559,1.6,1.659221704224668
2023-02-26,8,A047|A528|A542|A545|A547|A553|A559|A571,1.5,2.517416802056362
2023-02-27,9,A047|A528|A542|A544|A545|A547|A553|A559|A571,1.2222222222222223,3.9215377988356668
2023-02-28,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.0902894689280433
2023-03-01,5,A005|A015|A022|A042|A054,1.4,1.737370775599799
2023-03-02,10,A047|A056|A528|A542|A545|A546|A547|A553|A562|A571,1.3,3.4011213313323925
2023-03-03,5,A544|A545|A547|A548|A559,1.8,1.41816267595568
2023-03-04,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,3.032414163065089
2023-03-05,10,A047|A056|A528|A542|A545|A546|A547|A553|A562|A571,1.9,2.5822767977697785
2023-03-06,5,A005|A010|A024|A032|A054,1.8,1.4082778703737358
2023-03-07,6,A045|A544|A545|A547|A548|A559,1.5,1.9047929324622013
2023-03-08,6,A045|A544|A545|A547|A548|A559,1.1666666666666667,2.684323923217607
2023-03-09,6,A045|A544|A545|A547|A548|A559,1.8333333333333333,1.5060965658500844
2023-03-10,14,A012|A033|A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.7142857142857142,3.1714527365081993
2023-03-11,12,A036|A047|A056|A523|A528|A542|A545|A546|A547|A553|A562|A571,1.8333333333333333,3.3863168538664437
2023-03-12,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,3.1600538742433812
2023-03-13,5,A045|A544|A547|A548|A559,1.6,1.4459758498904884
2023-03-14,14,A012|A033|A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.7142857142857142,3.8593036693748872
2023-03-15,10,A047|A056|A528|A542|A545|A546|A547|A553|A562|A571,1.7,2.9065058944223385
2023-03-16,5,A017|A045|A544|A548|A559,1.4,1.7457980099636443
2023-03-17,5,A045|A544|A547|A548|A559,1.6,1.6086518358035589
2023-03-18,6,A045|A544|A545|A547|A548|A559,1.3333333333333333,2.0330760566599833
2023-03-19,5,A010|A017|A024|A032|A045,1.2,2.082654265443676
2023-03-20,4,A017|A024|A032|A045,1.25,1.2628233681408023
2023-03-21,6,A045|A544|A545|A547|A548|A559,1.6666666666666667,1.832017093516654
2023-03-22,6,A045|A544|A545|A547|A548|A559,1.3333333333333333,2.220296833265834
2023-03-23,5,A544|A545|A547|A548|A559,1.6,1.6175548218699305
2023-03-24,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,3.3803227930801483
2023-03-25,7,A047|A542|A544|A545|A547|A548|A559,1.2857142857142858,2.624613375053501
2023-03-26,9,A047|A528|A542|A544|A545|A547|A553|A559|A571,1.4444444444444444,3.079618359340717
2023-03-27,8,A047|A528|A542|A545|A547|A553|A559|A571,1.5,2.7195207077947154
2023-03-28,6,A045|A544|A545|A547|A548|A559,1.8333333333333333,1.7466512730808876
2023-03-29,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.1950370005916175
2023-03-30,8,A047|A528|A542|A545|A547|A553|A562|A571,1.5,2.537528635516929
2023-03-31,8,A047|A528|A542|A545|A547|A553|A562|A571,2.0,1.8256331468111706
2023-04-01,12,A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.9166666666666667,3.1751196021148056
2023-04-02,7,A002|A014|A025|A027|A028|A029|A046,1.8571428571428572,1.8665224642626597
2023-04-03,8,A047|A528|A542|A545|A547|A553|A559|A571,1.5,2.971011784783896
2023-04-04,5,A045|A544|A547|A548|A559,1.2,2.1173869056638988
2023-04-05,6,A045|A544|A545|A547|A548|A559,1.3333333333333333,2.080092699922888
2023-04-06,6,A045|A544|A545|A547|A548|A559,1.5,1.9479885562584918
2023-04-07,5,A005|A010|A024|A032|A054,2.2,0.8592909817005707
2023-04-08,12,A012|A033|A034|A036|A056|A507|A523|A528|A546|A553|A562|A571,1.9166666666666667,2.958530555059444
2023-04-09,12,A034|A036|A047|A056|A523|A528|A542|A545|A546|A553|A562|A571,1.3333333333333333,4.33251166066287
2023-04-10,8,A047|A528|A542|A545|A547|A553|A562|A571,1.5,3.0083775856162727
2023-04-11,6,A045|A544|A545|A547|A548|A559,1.3333333333333333,2.4238992013755123
2023-04-12,7,A047|A542|A544|A545|A547|A548|A559,1.4285714285714286,2.248019639525108
2023-04-13,7,A047|A542|A544|A545|A547|A548|A559,1.4285714285714286,2.3340920694509584
2023-04-14,8,A047|A528|A542|A545|A547|A553|A562|A571,1.5,2.457414632587321
2023-04-15,13,A012|A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.7692307692307692,3.2367579180117896
2023-04-16,12,A034|A036|A047|A056|A523|A528|A542|A545|A546|A553|A562|A571,1.9166666666666667,3.294873394344264
2023-04-17,6,A045|A544|A545|A547|A548|A559,1.8333333333333333,1.6450297937862344
2023-04-18,5,A005|A015|A022|A042|A054,1.2,1.8942833435855393
2023-04-19,5,A005|A015|A022|A042|A054,1.0,2.6983585239517747
2023-04-20,12,A002|A003|A012|A025|A027|A029|A033|A035|A037|A046|A507|A512,1.5833333333333333,3.9625485229551125
2023-04-21,8,A047|A528|A542|A545|A547|A553|A562|A571,1.25,3.3045885105236086
2023-04-22,7,A047|A542|A544|A545|A547|A548|A559,0.8571428571428571,3.792720509973387
2023-04-23,7,A047|A542|A544|A545|A547|A548|A559,0.7142857142857143,4.113088021240292
